Simbionix Ltd.;9395
Northern Digital Inc.;9202
VIDEOTEC SpA;8271
Raynet Technologies Pte. Ltd.;9150
General Microsystems Sdn Bhd;9188
PRADOTEC Corporation Sdn. Bhd.;9402
Hannstouch Solution Inc.;8371
Asetek A/S;9267
Digital Information Technology Studies (Shenzhen) Ltd.;9442
REAL EAR A/S;8575
UPOS SYSTEM SP. Z O.O.;7983
TIANJIN SHENNAN INFORMATION SECURITY CO., LTD.;8553
Chongqing CYIT Communication Technologies Co., Ltd.;8990
Shanghai Bellmann Digital Source Co., Ltd.;8196
CONNFLY ELECTRONIC CO., LTD.;8712
Fujian Star‐net Communication Co., Ltd.;8298
CyberPak Co.;6090
Tectonica Australia Pty. Ltd.;8208
Precision Photonics Corp.;4872
Constance Technology Co., Ltd.;2290
COMAP, spol. s r. o.;7369
SaferZone Co., Ltd.;9718
ELMO Motion Control Ltd.;8760
DORNIER‐LTF GmbH;9567
Rosen Technology and Research Center GmbH;8057
SEIDEL Elektronik GmbH Nfg. KG;6769
GRE America, Inc.;3223
Broadxent, Inc.;2162
Communications & Power Industries;6620
Bombardier Transportation GmbH, TCMS Development Ctr 2;9903
APE GmbH;9264
Straubtec GmbH & Co. KG;9139
Vallen Systeme GmbH;8849
KATHREIN‐Werke KG;7100
Carl Valentin GmbH;8178
KUKA Roboter GmbH;8165
S++ Simulation Services;5409
MediTECH Electronic GmbH;9270
Castlewood Systems;2123
Metalink Ltd.;6278
Edutor Technologies India Private Limited;8943
Nice Systems;5800
American Thermal Instruments;8697
ENHANCED VIDEO DEVICES, INC.;8318
QSI Corporation;7268
Verity Instruments, Inc.;1810
Senior Technologies;6695
APPSware Wireless LLC dba Apriva;5543
SUE unicon.uz Scientific, Engineering & Marketing RC;9760
SATAKE USA INC.;3363
Cadillac Jack Inc.;5947
Scene Double Ltd.;7978
Practical Automation, Inc.;4609
GRAPHICS TECHNOLOGY (HK) CO., LIMITED;9580
Integrated Corporation;9391
Flextronics R & D (Shenzhen) Co., Ltd.;7800
CDS electronics bv;3417
TAKARA;8396
Smart System Inc.;4230
SHENZHEN PCTX TECHNOLOGY DEVELOPMENT CO., LTD.;9451
Premier Technologies, Inc.;3281
OLHO tronic GmbH;9736
Thum + Mahr GmbH;8700
KETEK;8381
DELCOP LLC;7292
SilverPAC, Inc.;8216
ARVOO Engineering BV;8092
Printherm;4812
DDTIC Corporation Ltd.;6681
CYBER‐RAIN, INC.;8054
Burgundy Electric, LLC;7699
Quest Technologies;4876
Analogic Corporation;8844
Parraid, LLC;7515
Skyhawke Technologies, LLC;8636
Onecell Technologies;8420
AirMagnet Inc.;8291
Shoto Technologies LLC;8228
Netronix Inc.;8069
BPT Enterprises;2034
Redpay Secure Payments;6229
Rockwell Collins;7173
Cheesecote Mountain Camac;4729
AMICUS WIRELESS;7811
GN OTOMETRICS;972
Worth‐Pfaff Innovations, Inc.;5801
Circad Design Ltd.;5406
RF Ideas;3111
Certifiable Innovations;4031
Ricreations, Inc.;5490
Plastoform Industries Ltd.;8461
He Shan World Fair Electronics Technology Ltd.;9087
PowerCom Technology Co., Ltd.;3588
Comex Electronics AB;9273
Bridgestone Cycle Co., Ltd.;7307
Thales Norway AS;6041
Focusrite Audio Engineering Ltd;4661
Baker Hughes Production Quest;8902
OO‐ALC/TISMD‐CAPRE;2811
Frontier Silicon Ltd.;4260
Renishaw PLC;2103
FEI Electron Optics B.V.;3903
CAO Group, Inc.;6852
Datalux Corporation;5241
Control Instruments Development (Pty) Ltd.;5677
Quality Thermistor, Inc.;7677
Chestnut Hill Sound Inc.;6462
Diagnostic Systems Associates Inc.;9623
OBSERVATOR instruments b.v.;9361
Bio‐Med Devices Inc.;9251
RGB Spectrum;7786
Bit Cauldron Corporation;8895
Ferguson Beauregard;7352
GFMesstechnik GmbH;8242
Baltech AG;5037
Protein Solutions, Inc.;2785
POLATIS INC.;7961
Scintrex;2069
Colourfull Creations;3338
Raleigh Technology Corporation;2331
DAE‐A Mediatech Co., Ltd.;5207
RSI Systems;1878
Renaissance Learning Inc.;3030
Current Works, Inc.;2185
TouchTable, Inc.;8344
Real Sport, Inc.;2836
Electronics Development Corp.;8217
LINO MANFROTTO + CO. S.P.A.;8270
Prosisa International LLC;5663
Vmarker;9586
Redsun Technology Corp.;4014
Coolstf.com;5292
Mobii Systems (Pty) Ltd.;8029
Dwyer Instruments, Inc.;8383
IDENTICA S.A.;9314
OZMO, INC. DBA OZMO DEVICES;8087
3M Library Systems;3372
SplitFish Ltd.;9059
Business Security OL AB;8880
Alti‐2 Inc.;7113
Cute Mobile Corp.;5654
Positivo Tecnologia S/A;5730
Odirrus Limited;8480
DIGITAL IMAGING SYSTEMS GmbH;7204
ACD Gruppe;8373
ViALUX GmbH;4911
Prueftechnik AG;5508
SEGGER Microcontroller Systems GmbH;4966
Projectiondesign AS;4485
Weatronic GmbH;8113
Maury Microwave;9786
Broadcom WLAN;17175
Roper International Ltd.;2148
Stratasys Inc.;9864
Promotional Technologies International Corp.;6803
EXELYS LLC;8586
AccuVein LLC;8046
Amphenol‐Data Telecom;5826
Cobra Electronics Corporation;5471
Boonton Electronics;7349
A.U. Physics Enterprises;8389
Teleepoch Limited;9024
Cheetah‐Medical Ltd.;8894
Sea Tel, Inc.;8516
Clearly Superior Technologies;5223
Control Development, Inc.;4959
VIA Networking Technologies, Inc.;5642
ICAR VISION SYSTEMS S.L.;9549
linked IP GmbH;9015
CGS;8126
InkControl, LLC;9912
Shanda Interactive Entertainment Limited;8971
Renu Electronics Pvt. Ltd.;6961
Remote Operations Solutions;8177
SecuriMetrics, Inc.;6398
DiCon Fiberoptics, Inc.;9410
IMAX Corporation;8819
BENSON MEDICAL INSTRUMENTS;8557
ILX Lightwave;8158
Code Corporation;4602
Gazogiken Co., Ltd.;9859
Neural Image Co., Ltd.;6955
Try Corporation;1357
ECOUS Corp.;9881
RKC INSTRUMENT INC.;4953
Tokushu Denshi Kairo, Inc.;8489
Cross electronics, inc.;2743
HANPIN ELECTRON CO., LTD.;8204
Monarch Innovative Technologies Pvt. Ltd.;9689
Ascend Geo, LLC;8086
Data Ray Corp.;3663
Cognitive Solutions, Inc.;6208
Systems & Electronic Development FZCO (SEDCO);8018
TDK‐Lambda Ltd.;9476
CRE Technology Co., Ltd.;4465
Syntech Information Co., Ltd.;1861
YaMu Solutions;4539
Crewave Co., Ltd.;3611
CrucialTec Co., Ltd.;9953
TATA CONSULTANCY SERVICES;8625
Forware Spain S.L.;8907
Minebea Technologies Taiwan Co., Ltd.;8692
LOGIC CORPORATION;3419
HOSA TECHNOLOGY, INC.;8156
IDEX Health + Science LLC;9820
Domain Surgical;9698
Wasatch Photonics;9386
Aurora SFC Systems, Inc.;9368
Sage Electronic Engineering LLC;9054
Canfield Scientific, Inc.;6755
BodyMedia, Inc.;4600
MagicEyes Digital Co., Ltd;6796
CSI Wireless Inc.;5643
Concept 2;6052
Rauland‐Borg Corporation;5208
PreSonus Audio Electronics;6479
CH Products;1678
nLighten Technologies (Shanghai) Co., Ltd.;8360
Radiant Networks Plc;4919
Canas Co., Ltd.;5025
Schultes Microcomputer‐Vertriebs‐GmbH & Co KG;9788
noax Technologies AG;7308
Aessent Technology Ltd.;9283
Agecodagis SARL;8662
PIXTREE, Inc.;8640
ALPHAMEDIA CO., LTD.;8747
Infron Teknolojik Sistemleri San. Ve Tic. Ltd. STI;9226
YEM Inc.;4686
Triz Communications Group;3816
Advanced Mobile Telecom Co., Ltd.;7883
S.CAM Co., Ltd.;5348
Invoxia;9364
SYSACOM R&D Plus Inc.;8173
Crestron Electronics, Inc.;5310
ES‐Experts, Ltd.;9791
United Radio‐Electronic Technologies Co., Ltd.;9558
RMI Laser, LLC;9491
Aladdin Software Security R.D.;9436
Medicom‐MTD;8927
DARIM VISION CO.;7499
GOMETRICS, S.L.;9470
Bontempi‐Farfisa Sigma S.p.A.;7014
Data System Co., Ltd.;2609
M Seven System Limited;9248
Cheshire Engineering Corporation;5400
DynaGen Technologies Inc.;9877
Aptina Imaging Corporation;8443
RAiO Technology Inc.;4733
CVC Networks Co., Ltd.;2983
Quantum3D, Inc.;3943
Tri‐Tech Manufacturing Inc.;9532
Hongtech Electronics Co., Ltd.;8264
VERTEX WIRELESS CO., LTD.;8167
SB Solutions, Inc;6372
ED‐CONTRIVE Co., Ltd.;8362
COSMOS WEB CO., LTD.;8103
Oga, Inc.;8767
Clovertech Inc.;4776
Data Link Co., Ltd.;4373
CentLand inc.;2489
CHINO Corporation;4346
TOHAN DENSHI KIKI Co., Ltd.;8748
Allied Telesis K.K.;3242
NavCom Technology Inc.;7237
Beijing Bonxeon Technology Co., Ltd.;9566
Cellvision Systems, Inc.;1881
Razer (Asia‐Pacific) Pte Ltd.;5426
YUKAI Engineering;9083
CEC TELECOM CO., LTD.;8392
Gentec‐EO;6869
ALLIED PANELS;7163
CSE Co., Ltd.;5224
ZARAM TECHNOLOGY, Inc.;7508
Musical Fidelity;9648
Medical Equipment Europe GmbH;9399
Trend Control Systems Limited;9331
Homoth Medizinelektronik;7003
ARMSTEL, Inc.;9260
Arkino Corporation Limited;6748
TOMMYCA HONG KONG LIMITED;7831
Associated Controls (Australia) Pty., Limited;8701
Swiftpoint Limited;8526
Cypherix (Pty) Ltd.;5070
QUANTEL LTD.;7212
FIGMENT DESIGN LABORATORIES;8289
CHOIS Technology;3772
PROCES‐DATA A/S;7051
ARGtek Communication Inc.;8755
Xeltek Inc.;6022
DALLAB (M) SDN BHD (587734‐A);5458
Compuapps;2009
Schick Technologies;4028
Prairie Systems & Equip. Ltd. O/A Massload Technologies;4885
ASEQ INSTRUMENTS;8418
Funkwerk Security Communications GmbH;9860
Sky Deutschland GmbH & Co. KG;9848
pls Programmierbare Logik & Systeme GmbH;9789
Cochlear Ltd.;9528
SE Elektronische Systeme;9488
Pantec Biosolutions AG;9293
emz ‐ Hanauer GmbH & Co KGaA;9277
ZTEX;8730
AOS Technologies AG;8427
Wavetrend;4409
CLEARJET GmbH;3367
Camille Bauer AG;6535
TXTR GmbH;8922
ROBOX S.P.A.;9858
ABB S.p.A., Low Voltage Products Division;8668
DATA MODUL;7374
SCHMID mme ‐ electronic product engineering;9928
FEMTO Messtechnik GmbH;8687
TRUMPF Medizin Systeme GmbH;8283
GR Telecom Co., Ltd.;8491
Cal‐Comp Electronics (Thailand) Public Co., Ltd. 4593
Swyx Solutions AG;9731
Morgan Schaffer Inc.;8820
ROTH + WEBER GmbH;8596
Precisa Instruments AG;5399
Poken SA;8130
Neutronics Inc.;9656
Crowcon Detection Instruments Limited;9141
FTS Forest Technology Systems Ltd.;8727
Prime Audio Inc.;8546
Transition Networks;8336
Rojone Pty Ltd;3362
SecureTech Corp.;3926
AVID Technologies, Inc.;9584
Wurtec, Inc.;8560
Radio Design Group, Inc.;9894
TAEWOONG MEDICAL. CO., LTD.;9783
Brookhaven Instruments Corp.;9569
Pulse Tracer, Inc.;9557
Teledyne;9552
CradlePoint, Inc.;9085
ST Embedded Engineering, LLC;8542
Sterilucent;8355
Curtis Instruments, Inc.;8097
WhiteOak Controls Inc.;8058
Compuprint;4334
Cue Network Corporation;1849
SCC Research;3183
Data Translation, Inc.;2151
Cognex Corporation;5191
Silvershore Technology Partners;9875
Advanced Multi Tech Pte. Ltd.;9110
Codan Limited;9076
NEATO ROBOTICS;8456
JCM American Corporation;9333
EIT, Inc.;8251
Sanblaze Technology, Inc.;5165
DAINIPPON SCREEN;3371
SGR Audio Pty Ltd.;9763
Bright Star Engineering Inc.;7806
Shenzhen R‐Way Technology Co., Ltd.;8307
Robonik India Pvt. Ltd.;6206
Raysis Co., Ltd.;4636
NESA International, Inc.;8316
BYTE TOOLS INC.;5928
Crevis Co., Ltd.;7890
TRIPHOS Co., Ltd.;8394
Microtech System;9021
Guangzhou Geoelectron Science & Technology Co., Ltd.;9640
NVIS, Inc.;8041
Opti B. I. Communications, Ltd.;8277
FORMER ENGINEERING SERVICE CO., LTD.;9799
Prime Systems, Inc.;2607
JOMESA Messsysteme GmbH;9827
Vectron Systems AG;9767
taberna pro medicum GmbH;9019
Charismathics GmbH;6631
GETT Geratetechnik GmbH;8741
S. Goers IT‐Solutions;5447
Tesselon, LLC;7318
Q‐Sense AB;5648
Sagio A/S;9128
Clemex Technologies Inc.;2981
SYSMEX CORPORATION;4397
SYNTEK DEVELOPMENT LTD.;8483
Pretorian Manufacturing Ltd;3283
Rasteme Systems Co., Ltd.;6105
Yamazaki Co., Ltd.;9265
Tescom Co., Ltd.;8781
esonic Co., Ltd.;8592
Hana Micron, Inc.;4411
Logitek Electronic Systems, Inc.;8150
Sandio Technology Corp.;6602
ALPHA PROJECT Co., Ltd.;3473
UNITEX Corporation;9774
Kawasaki Heavy Industries, Ltd.;8925
Actimo Inc.;6920
Toyota Industries Corporation;6856
Clear Pulse Co., Ltd.;8950
Precision System Science Co., Ltd. 8011
MIZOUE PROJECT JAPAN Corporation;7096
Coretex Corporation;1890
Seiko S‐Yard Co., Ltd;3702
Cyverse Corp.;3308
CTL Inc.;2862
Unitec Co., Ltd.;8829
ACK Co., Ltd.;8143
THK Co., Ltd.;9178
FUTURE UNIVERSITY HAKODATE;9922
KOKORO CO., LTD.;8683
Chest M.I., Incorporated;6187
YUPITERU CORPORATION;8614
Primetech Engineering Corporation;4475
Johnson Outdoors Marine Electronics, Inc.;8030
XiMeta Inc.;4808
EMOTIV SYSTEMS INC.;8609
BYD COMPANY LIMITED;7569
Steptechnica Co., Ltd.;8252
KYUDEN TECHNOSYSTEMS CORPORATION;7904
Beyonics Technology Limited;8503
RoboteX Inc.;9876
Youjie;9168
SEER Technology, Inc.;9138
EMIC CORPORATION;8771
Smiths Detection;4020
Schmitt Industries Inc.;7957
Quality Vision International, Inc. 6169
Yano Electric Co., Ltd.;2383
YAESU MUSEN CO., LTD.;9898
ROCCAT GmbH;7805
Beckwith Electric Co., Inc.;8154
Euro‐CB Phils. Inc.;8623
Fortebio Inc.;9501
ADVANSEE;9716
Simaudio Ltd.;9111
Sintermask GmbH;9816
Becker‐Antriebe GmbH;9784
iPulse Systems;8348
ToMiTec GmbH;9388
NetModule AG;9284
Memjet Labels, Inc.;9117
FAMAS SYSTEM S.P.A.;8736
Bohle AG;8374
GOOD YEAR ELECTRONIC MFG. CO., LTD.;8306
Art of Technology AG;8085
Data Device Corporation;19932
Citron GmbH;1716
Raytek Corp.;4248
CompuSoft A/S;5931
BrainMaster Technologies, Inc. 2754
INIT GmbH;9239
TimeLink Inc.;8969
SHENZHEN HEXIN COM. TECH. CO., LTD.;8209
Truesense Imaging;9940
ZiiLABS Ltd.;7927
Canadian Automotive Instruments Ltd.;9474
Shape Medical Systems, Inc.;9186
Triex Technologies, Inc.;9104
ZiiLABS Pte. Ltd.;9040
Cryptsoft Pty. Ltd.;7422
Carroll Touch;1686
Orion Diagnostica OY;8937
Cambridge Heart, Inc.;2261
Amoi Electronics Co., Ltd.;5652
Racewood Technology Co., Ltd.;3999
RTS Automation GmbH;6249
Sioux Electronics B.V.;9796
Clinton Electronics Corp.;2054
American DJ Supply;9947
Luminex Corporation;1834
Colorado Circuitworks, Inc.;3285
Imaginant Inc.;8961
ICOP Digital, Inc.;8131
Mamiya Digital Imaging Co., Ltd.;8834
APR, LLC;9944
PLANET Technology Corporation;9606
CTI PRODUCTS, Inc.;8286
BioTillion, LLC;9379
DIGIT MOBILE INC.;9190
BirdBrain Technologies LLC;9044
Cardinal Health, Inc.;5456
Attero Tech, LLC;8333
York Electronics Centre;2844
Cambridge Research Systems Ltd.;2145
Zarlink Semiconductor;5536
Caterpillar Inc.;5981
Norbit AS;8214
Vlatacom d.o.o.;9072
CORTEX TECHNOLOGY APS;8732
PPHU AWEX RAFAL STANUCH;9199
ORBITVU sp. z. o. o;8607
Relpol SA;7775
CETRTA POT;9660
Irphotonics;9240
YEC Co., Ltd.;4740
Vector Co., Ltd.;8349
HISATOMI ELECTRIC IND. CO., LTD.;8655
Braintronics B.V.;2240
Miris AB;9889
GPH Co., Ltd.;9263
Tallahassee Technologies, Inc.;7302
TENDYRON CORPORATION;6016
Everest Display Inc.;7245
Blue Chip Technology Limited;8129
Eventide, Inc.;6930
Brentwood Medical Technology Corp.;1628
Cardinal Scale Manufacturing Company;6978
Veridicom2;1562
Compucat Research Pty Limited;5116
Taylor Technologies, Co., Ltd.;8037
TANDBERG TELECOM AS;8066
AquaScan A/S;9027
Pascher Instruments AB;8254
Sauer‐Danfoss;5799
New Index AS;6150
Bustec Production Ltd.;4778
FUKUDA CO., LTD.;9105
Unisoku Co., Ltd.;8647
Hitachi Information & Control Solutions, Ltd.;4653
KONDOH SEISAKUSHO Co., Ltd.;9306
FUJINON CORPORATION;6480
Azusatekuno;9911
SEIKO Precision Inc.;7930
YARC Systems Corporation;2954
CARTS, LLC;2802
X‐TEMPO DESIGNS LLC;6482
COBB Tuning, Inc.;6788
Touchplus information Corp.8848
CTI Co., Ltd.;3059
Circuit Design, Inc.;5031
Super Pioneer Co., Ltd.;9091
IES Co., Ltd.;8497
PRO‐MECH CORPORATION;5423
SANTEC CORPORATION;9256
NIHON DEMPA KOGYO Co., Ltd.8835
Aloka Co., Ltd.;2004
Tamara Electronics Design;9092
microdrones GmbH;8329
RiTTO GmbH & Co. KG;6573
SYMAGERY MICROSYSTEMS INC. 4019
Eutronsec Spa;1853
Ravensburger Spieleverlag GmbH;9542
EMH ‐ Energie‐Messtechnik GmbH;8261
Rittal GmbH & Co. KG;8075
Scheldt & Bachmann GmbH;3286
eQ‐3 Entwicklung GmbH;6943
ZP ENGINEERING s.r.l.;8633
Modu Ltd.;8072
Mini‐Circuits;8398
Saia‐Burgess Controls Ltd. 5007
CCV Deutschland GmbH;7226
CMD AG;4006
SI2 MICROSYSTEMS, Ltd.;8634
Escort Data Logging Systems Ltd.;8481
IDEA!;8930
Azimut Production Association JSC;8188
Commscope;8462
Infinite Response, Inc.;8304
Sanmina‐SCI;5897
BAE SYSTEMS AUSTRALIA LIMITED;7335
Xantech Corporation;7079
Savant Systems, LLC;6967
Andamiro Co., Ltd.;3375
Image and Information Technology;8601
IWSCOPE Inc.;9257
ALLFLEX EUROPE;9701
Sino Wealth Electronic Ltd.9610
Aetas Systems Inc.;8162
Himax Technologies, Inc.;8901
Compass, s.r.l.;8953
plawa‐feinwerktechnik GmbH & Co. KG;9158
Fundacion Tekniker;9505
SANDBRIDGE TECHNOLOGIES, INC.;8372
TDi GmbH TechnoData Interware;3664
JSC Engineering Centre Energoservice;9822
PLANAR LLC;8742
Cylink;3203
SCATT, ZAO;4644
Buerkert Werke GmbH;8878
Voltopia e.U.;8060
Robert Bosch GmbH ‐ Automotive Aftermarket;3232
PILLKEY HOLDING BV;8474
Hunting Titan;9932
MAVIN TECHNOLOGY INC.;8686
ELZET80 Mikrocomputer Giesler & Danne GmbH & Co. KG;9675
W & D, LLC;8599
Red Bird LLC;3329
AlpnaCom;6623
Qingdao Hisense Communication Co., Ltd.;4251
Solar Components LLC;8984
Dynon Instruments;5027
YAMAMOTO‐MS CO., LTD.;5033
KCS Digital, Inc.;8412
JJL Technologies, LLC;4458
Control Microsystems;6247
e3C Inc.;6324
Chi Mei Optoelectronics Corporation;8335
Consultronics Ltd.;2192
Seven 45 Studios;8296
RAE Systems Inc.;8650
Wolfrum Elektronik & Avionik;9805
IFAM GmbH Erfurt;9758
Pollin Electronic GmbH;8724
Delphin Technology AG;8155
Trulife;8290
Sendtek Corporation;2901
Medical Measurement Systems B.V.;1677
PORTEK TECHNOLOGY CORPORATION;6892
Vaddio;9665
RFL Electronics Inc.;9598
Beam Communications;9313
Cracol Developments Ltd.;6917
PS Communications Ltd.;2032
Measurement Systems Inc.;5327
OCZ Technology Group;8678
Centice;6220
WYMA Tecnologia Ltda.;8243
Xerox Corporation/Non‐Networked Products 2455
EDGE Tech Corp.;8882
CSM GmbH;4171
Jiangsu Shinco Digital Technology Co., Ltd.;7440
Verico International Co., Ltd.;7510
CreamWare GmbH;4359
Qi Hardware, Inc.;8375
Pepperl+Fuchs GmbH;9121
ZeitControl GmbH;8913
SIGNOTEC GmbH;8499
Xrosstech, Inc.;4298
DASAN Networks, Inc.;5709
Motion Control Systems, Inc.;9899
RT Systems (Pty) Ltd.;9209
FULL ELECTRONIC system;9142
WITHINGS;8114
ZAFENA AB;7016
Goeasily Int'l Co., Ltd.;8696
Beijing Stone New Technology Industry Co., Ltd.;9927
Marquess Co., Limited;8911
MINGTECH CHINA CO., LTD.;9124
Aerospace Information Corporation Limited4125
HOSIWELL TECHNOLOGY CO., LTD.;9564
UBIQUITI Networks, Inc.;8091
Ciponic Technology Co., Ltd.;2100
Cardo Systems Inc.;9861
Cat Technologies Ltd.;7387
Philips and Neusoft Medical System Co., Ltd.;8622
DELTA DORE;8101
CETIM;8299
Channaa;6609
Seedsware Corporation;7011
XIROKU INC.;5239
J.MORITA MFG. CORP.;9108
Miyachi Corporation;6252
Cyber Solid Laboratory;4149
Daiichi Electronics;9498
The Gate Technologies;9935
Cathay Tri‐Tech., Inc.;7242
AKASA (ASIA) CORP.;9918
Danatronics, Corp.;9082
R/D Tech Inc.;4677
CREATZ Inc.;9252
BETTER MANAGE INVESTMENTS LIMITED;9882
Yellow Soft Co., Ltd.;8917
TOKAI RIKEN CO., LTD.;8089
Protec, Inc.;7031
SEL Inc.;1882
LETech Co., Ltd.;9871
SEIKO TIME SYSTEM INC.;6209
Bandai Co., Ltd.;2450
OVAL Corporation;8127
Seiko Epson Corp.‐ System Device;4616
itplants ltd.;9487
KOMATSU ELECTRONIC CO., LTD.;9428
SANWA KAGAKU KENKYUSHO CO., LTD.;8986
BUZZ‐VC;3295
Ascon Co., Ltd.;8723
LABAU Technology;7752
DreamSecurity;8999
Secutronix;6147
Sharp Korea Corporation;8454
DALLANTBANK, INC.;4548
PULOON Technology Inc.;8544
VeriTek Co., Ltd.;3571
RESOL ‐ Elektronische Regelungen GmbH;8175
Shenzhen Coship Software Co., Ltd.;4947
Beijing Chiplight IC Design Co., Ltd.;8955
Shenzhen Strong Rising Electronics Co., Ltd.;8693
KEC Co., Ltd.;8638
BLITZ Co., Ltd.;9711
Nichiyu Giken Kogyo Co., Ltd.;9469
New Cosmos Electric Co., Ltd.;9320
SEnergy Corporation;3323
Carrot Systems Inc.;2504
IMAGICA Corp.;4962
Bit Trade One, Ltd.;8938
Musashi Engineering Company Limited;8854
ALGO System. Co;9439
Front‐End Technology, Inc.;9751
Hoshin Electronics Co., Ltd.;9401
ASAHI SANGYO CO., LTD.;9098
LAUREL BANK MACHINES CO., LTD.;8134
CELLSYSTEM CO., LTD;6232
TOKYO KEIKI INC.;4213
AXELSPACE Corporation;8608
Instytut Fotonowy Sp. Z o.o.;9125
SCR Engineers Ltd.;9393
TP‐LINK Technologies Co., Ltd.;9047
Ningbo Sunny Opotech Co., Ltd.;9181
Beijing Techshino Technology Co., Ltd.29535
Huaya Microelectronics (HK) Ltd.;8049
S. & A.S. LTD.;8828
Sun‐Light Electronic Technologies Inc.;7286
ShopGuard Ltd.;9294
Sun‐Riseful Technology Co., Ltd.;3652
Energyfull & Hi‐Top International Ltd.;3854
Gembird Electronics Ltd.;9166
Behavior Tech Computer Corporation;1134
CP Technologies;5178
CORSAIR MEMORY INC.;6940
Dongguan Shunhui Electronic Co., Ltd.;8221
NST Co., Ltd.;2206
Ortek Technology, Inc.;1444
Digital Stream Corporation;1870
Micron Electronics;1174
Optoelectronics Co., Ltd.;1626
ViewSonic Corporation;1347
Nital Consulting Services, Inc.;3906
SPEEDY INDUSTRIAL SUPPLIES PTE. LTD.4119
Billionton Systems, Inc.;2269
APLUX Communications Ltd.;3734
Infineon‐ADMtek Co., Ltd.;1958
Potrans International, Inc.;1675
Chaplet Systems, Inc.;1850
Vidyo, Inc.;9185
MITAC INTERNATIONAL CORP.;4033
RAPID BRIDGE LLC;8003
Uniwill Computer Corp.;3981
Global Sun Technology Inc.;3470
VTEC TEST, INC.;5783
Oak Technology Ltd.;2433
Raytec Electronic Co., Ltd.;3644
Visteon Sistemas Automotives Ltda.;8520
DICE ELECTRONICS, LLC;8279
VWEB Corporation;3774
Extending Wire & Cable Co., Ltd.;5206
Cellink Co., Ltd.;3317
VIA Medical Corporation;1602
PHYWORKS LTD.;7878
Chee Chen Hi‐Technology Co., Ltd.;3484
Iotech, Inc.;1570
Anchor Chips Inc.;1351
Red Wing Corporation;1508
Hohner Corp.;1661
Siemens Telecommunications Systems Limited;1530
INTERMAGIC CORP.;3270
WALTON CHAINTECH CORPORATION;8328
M‐Systems Flash Disk Pioneers;2284
Butterfly Communications;1303
SHIUH CHI PRECISION INDUSTRY CO., LTD.;7659
JEBSEE ELECTRONICS CO., LTD.;2642
Datastor Technology Co., Ltd.;4972
Dynalith Systems Co., Ltd.;6793
Hoeft & Wessel AG;4520
Emagic Soft‐und Hardware Gmbh;2154
DATASOFT Systems GmbH;4250
Elmeg GmbH & Co., Ltd.;2018
Teles AG;1654
Hagenuk, GmbH;1733
Nice Fountain Industrial Co., Ltd.;3577
Foxda Technology Industrial (Shenzhen) Co., Ltd.;4721
Macally (Mace Group, Inc.);2222
Padix Co., Ltd.;1411
Mars Semiconductor Corp.;3480
Shuttle Inc.;1308
Dynamic System Electronics Corp.;4853
Money Controls;4207
Racal Data Group;1409
Macronix International Co., Ltd.;2129
Lake Communications Ltd.;2905
AVC Technology;4106
City University of Hong Kong;1396
ACARD Technology Corp.;1656
Trust Electronic (Shanghai) Co., Ltd.;3258
Parthus Technologies;1801
Cesscom Co., Ltd.;3214
ePadLink;1247
Softronics Pty. Ltd.;4117
Telebyte Inc.;2579
Concept Telecom Ltd;3175
Comneon GmbH Co., Ohg.;5401
PHYLINKS LIMITED;7862
Innopower Technology Corporation;9272
The Imaging Source Europe GmbH;6558
Samsung Info. Systems America Inc.(2);1076
Greenliant Systems, Inc.;5014
HCL Technologies Ltd.;2371
nSys Design Systems;7494
Myson Century, Inc.;1231
Medis Technologies Ltd.;8136
